,Source ID,CoralNet ID,CoralNet Name,Mermaid Name,Count
9,s6294,7845,Kina,,317
10,s6294,10444,Red Algae - Epiphyte,,303
11,s6294,84,Sand,Sand,256
12,s6294,9390,Xiphophora chondrophylla,,218
13,s6294,10370,Distromium skottsbergii,,83
14,s6294,503,Dictyota,Dictyota,56
15,s6294,518,Unknown Bryozoan,,27
16,s6294,9388,Black encrusting sponge,,9
17,s6294,1147,Cliona celata,,8
18,s6294,1647,Unknown,Unknown,7
19,s6294,1049,Rubble/debris/shell hash,,6
20,s6294,525,Encrusting Bryozoan,,6
21,s6294,4812,Centrostephanus,,6
22,s6294,6814,Ecionemia alata,,5
23,s6294,9692,Red Algae - Bladed - <3ocm,,3
24,s6294,9391,Carpophyllum angustifolium,,2
25,s6294,324,Macroalgae: Encrusting: brown,Macroalgae,2
26,s6294,7810,Cystophora retroflexa,,2
27,s6294,9666,Red Algae - Epiphyte - Bladed,,1
28,s6294,7736,Carpophyllum maschalocarpum,,1
29,s6294,227,Ascidian,Ascidian,1
30,s6294,9668,Red Algae - Branching - >30cm,,1
0,s6297,9722,Not BCM or Turf,,37543
1,s6297,2630,Thin Turf Algae,,6618
2,s6297,9661,Red BCM,,3972
3,s6297,463,Turf and sand,Turf algae,2062
4,s6297,2453,Thick turf algae,,821
5,s6297,9723,Other BCM type,,627
6,s6297,6583,Turf+ Cyanobacteria,,397
7,s6297,9662,Caldora BCM,,201
8,s6297,9663,Dichothrix BCM,,198
9,s6297,9664,Symploca BCM,,61
0,s6315,84,Sand,Sand,138
1,s6315,94,Seagrass,Seagrass,2
0,s6316,84,Sand,Sand,123
1,s6316,94,Seagrass,Seagrass,17
0,s6324,9687,Sandy Bottom,,2125
1,s6324,9684,Staghorn Alive,,1809
2,s6324,9685,Staghorn Rubble,,980
3,s6324,175,Other hard coral,Hard coral,652
4,s6324,3438,Hard Substrate,Bare substrate,631
5,s6324,1439,Cyanobacteria smothering dead coral,Cyanobacteria,591
6,s6324,9690,Cyanobacteria Smothering Live Coral,,570
7,s6324,9686,Staghorn Dead,,290
8,s6324,81,Macroalgae,Macroalgae,278
9,s6324,7896,Other Branching Corals,,199
0,s6326,101,CCA (crustose coralline algae),Crustose coralline algae,4
1,s6326,403,Halimeda,Halimeda,2
2,s6326,1775,Dichocoenia stokesi,Dichocoenia stokesii,1
3,s6326,815,Mud,Silt,1
4,s6326,463,Turf and sand,Turf algae,1
5,s6326,1187,Diploria labyrinthiformis,Diploria labyrinthiformis,1
6,s6326,1368,Orbicella annularis,Orbicella annularis,1
7,s6326,1369,Orbicella faveolata,Orbicella faveolata,1
0,s6337,2232,Other Invertebrates,Other invertebrates,5
1,s6337,1368,Orbicella annularis,Orbicella annularis,5
2,s6337,103,All other,Other,4
3,s6337,1369,Orbicella faveolata,Orbicella faveolata,4
4,s6337,110,Montastraea cavernosa,Montastraea cavernosa,2
5,s6337,5932,Soft coral_bleached,,1
6,s6337,1374,Pseudodiploria strigosa,Pseudodiploria strigosa,1
7,s6337,101,CCA (crustose coralline algae),Crustose coralline algae,1
8,s6337,1370,Orbicella franksi,Orbicella franksi,1
9,s6337,179,Other sessile invertebrates,Other invertebrates,1
0,s6344,222,Shadow,Other,2
1,s6344,82,Turf algae,Turf algae,2
2,s6344,463,Turf and sand,Turf algae,1
0,s6352,84,Sand,Sand,194
1,s6352,82,Turf algae,Turf algae,100
2,s6352,95,Sediment,Bare substrate,61
3,s6352,3175,Coral:Rock,,29
4,s6352,6042,Montastrea cavernosa,Montastraea cavernosa,23
5,s6352,1771,Colpophyllia breviserialis,Colpophyllia,21
6,s6352,1370,Orbicella franksi,Orbicella franksi,18
7,s6352,1772,Colpophyllia natans,Colpophyllia natans,16
8,s6352,1374,Pseudodiploria strigosa,Pseudodiploria strigosa,14
9,s6352,1369,Orbicella faveolata,Orbicella faveolata,13
10,s6352,3619,Sponge: Tubular,,6
11,s6352,4777,Pebble / gravel: Biologenic: Coral rubble,,5
12,s6352,4917,Bleached Colpophyllia natans,,5
13,s6352,111,Siderastrea siderea,Siderastrea siderea,4
14,s6352,1191,Rope sponge,Sponge,4
15,s6352,4145,Unidentified,Unknown,3
16,s6352,140,Calcareous algae,Macroalgae,2
17,s6352,4015,Polychaeta,Other invertebrates,1
18,s6352,5670,Barrel Sponge,,1
0,s6353,82,Turf algae,Turf algae,188
1,s6353,84,Sand,Sand,137
2,s6353,3175,Coral:Rock,,49
3,s6353,4777,Pebble / gravel: Biologenic: Coral rubble,,40
4,s6353,95,Sediment,Bare substrate,37
5,s6353,105,Dead coral,Dead coral,17
6,s6353,6042,Montastrea cavernosa,Montastraea cavernosa,13
7,s6353,1771,Colpophyllia breviserialis,Colpophyllia,13
8,s6353,1772,Colpophyllia natans,Colpophyllia natans,11
9,s6353,1370,Orbicella franksi,Orbicella franksi,5
10,s6353,147,Encrusting sponge,Sponge,3
11,s6353,4915,Bleached Orbicella franksi,,2
12,s6353,4145,Unidentified,Unknown,2
13,s6353,111,Siderastrea siderea,Siderastrea siderea,1
14,s6353,3619,Sponge: Tubular,,1
15,s6353,5670,Barrel Sponge,,1
0,s6363,3175,Coral:Rock,,510
1,s6363,4777,Pebble / gravel: Biologenic: Coral rubble,,204
2,s6363,498,Diadema antillarum,Diadema antillarum,158
3,s6363,1373,Pseudodiploria clivosa,Pseudodiploria clivosa,39
4,s6363,1374,Pseudodiploria strigosa,Pseudodiploria strigosa,26
5,s6363,82,Turf algae,Turf algae,24
6,s6363,105,Dead coral,Dead coral,21
7,s6363,84,Sand,Sand,17
8,s6363,147,Encrusting sponge,Sponge,11
9,s6363,140,Calcareous algae,Macroalgae,10
10,s6363,1376,Siderastrea radians,Siderastrea radians,6
11,s6363,1772,Colpophyllia natans,Colpophyllia natans,4
12,s6363,4015,Polychaeta,Other invertebrates,3
13,s6363,4145,Unidentified,Unknown,2
14,s6363,642,Algae (filamentous),Macroalgae,2
15,s6363,101,CCA (crustose coralline algae),Crustose coralline algae,1
16,s6363,9331,Millepora sp.,,1
17,s6363,113,Porites astreoides,Porites astreoides,1
0,s6366,4286,EMPTY SPACE,,10786
1,s6366,8801,Rocky substrate,,7099
2,s6366,3559,Red Fine Filamentous Algae,,2058
3,s6366,2801,Padina pavonica,,1927
4,s6366,3561,Green Fine Filamentous Algae,,1889
5,s6366,3316,Canistrocarpus cervicornis,,659
6,s6366,9890,Pione sp,,542
7,s6366,3959,Gastropoda,,289
8,s6366,432,Avrainvillea,Avrainvillea,249
9,s6366,988,Barnacles,Other invertebrates,228
10,s6366,8717,Unknown filamentous algae,,223
11,s6366,4045,Haliclona sp.,,137
12,s6366,227,Ascidian,Ascidian,135
13,s6366,9872,Dead bivalve,,133
14,s6366,1329,CRED-Dictyopteris/Dictyota spp,Dictyotaceae,104
15,s6366,9891,Polychaete tubes,,94
16,s6366,5521,Briozoo,,93
17,s6366,4082,Red algae.,,71
18,s6366,9889,Oceanapia n0dosa,,69
19,s6366,9892,Echinaster sp,,44
20,s6366,6779,Acetabularia crenulata,,43
21,s6366,423,Caulerpa,Caulerpa,38
22,s6366,9894,Invertebrate eggs,,23
23,s6366,3294,Laurencia,,19
24,s6366,1829,Bivalve,Bivalvia,17
25,s6366,1853,Bryozoan,Bryozoan,13
26,s6366,7044,sea anenome,,11
27,s6366,2527,Oysters,,7
0,s6369,3175,Coral:Rock,,167
1,s6369,105,Dead coral,Dead coral,117
2,s6369,1370,Orbicella franksi,Orbicella franksi,94
3,s6369,84,Sand,Sand,41
4,s6369,6042,Montastrea cavernosa,Montastraea cavernosa,21
5,s6369,1772,Colpophyllia natans,Colpophyllia natans,21
6,s6369,2410,Bleached Orbicella,,14
7,s6369,1368,Orbicella annularis,Orbicella annularis,13
8,s6369,1376,Siderastrea radians,Siderastrea radians,10
9,s6369,3619,Sponge: Tubular,,5
10,s6369,147,Encrusting sponge,Sponge,4
11,s6369,4917,Bleached Colpophyllia natans,,3
12,s6369,111,Siderastrea siderea,Siderastrea siderea,2
13,s6369,1374,Pseudodiploria strigosa,Pseudodiploria strigosa,2
14,s6369,1369,Orbicella faveolata,Orbicella faveolata,2
15,s6369,1378,Stephanocoenia intersepta,Stephanocoenia intersepta,1
16,s6369,4918,Bleached Pseudodiploria strigosa,,1
17,s6369,474,Siderastrea,Siderastrea,1
18,s6369,8079,Bleached Siderastrea radians,,1
0,s6370,3175,Coral:Rock,,161
1,s6370,84,Sand,Sand,133
2,s6370,1370,Orbicella franksi,Orbicella franksi,125
3,s6370,6042,Montastrea cavernosa,Montastraea cavernosa,34
4,s6370,105,Dead coral,Dead coral,23
5,s6370,1772,Colpophyllia natans,Colpophyllia natans,18
6,s6370,1376,Siderastrea radians,Siderastrea radians,10
7,s6370,3619,Sponge: Tubular,,5
8,s6370,1378,Stephanocoenia intersepta,Stephanocoenia intersepta,3
9,s6370,147,Encrusting sponge,Sponge,3
10,s6370,1369,Orbicella faveolata,Orbicella faveolata,3
11,s6370,111,Siderastrea siderea,Siderastrea siderea,1
12,s6370,101,CCA (crustose coralline algae),Crustose coralline algae,1
0,s6371,3175,Coral:Rock,,165
1,s6371,1370,Orbicella franksi,Orbicella franksi,120
2,s6371,84,Sand,Sand,87
3,s6371,105,Dead coral,Dead coral,52
4,s6371,6042,Montastrea cavernosa,Montastraea cavernosa,34
5,s6371,1772,Colpophyllia natans,Colpophyllia natans,27
6,s6371,111,Siderastrea siderea,Siderastrea siderea,6
7,s6371,1368,Orbicella annularis,Orbicella annularis,6
8,s6371,101,CCA (crustose coralline algae),Crustose coralline algae,5
9,s6371,147,Encrusting sponge,Sponge,4
10,s6371,1374,Pseudodiploria strigosa,Pseudodiploria strigosa,4
11,s6371,3619,Sponge: Tubular,,3
12,s6371,8080,Bleached Siderastrea siderea,,2
13,s6371,1191,Rope sponge,Sponge,2
14,s6371,1376,Siderastrea radians,Siderastrea radians,1
15,s6371,474,Siderastrea,Siderastrea,1
16,s6371,1829,Bivalve,Bivalvia,1
0,s6375,3175,Coral:Rock,,210
1,s6375,1369,Orbicella faveolata,Orbicella faveolata,125
2,s6375,84,Sand,Sand,64
3,s6375,1772,Colpophyllia natans,Colpophyllia natans,19
4,s6375,111,Siderastrea siderea,Siderastrea siderea,15
5,s6375,6042,Montastrea cavernosa,Montastraea cavernosa,15
6,s6375,82,Turf algae,Turf algae,11
7,s6375,1381,Erythropodium caribaeorum,Erythropodium caribaeorum,11
8,s6375,395,Pseudodiploria,,9
9,s6375,4916,Bleached Orbicella faveolata,,9
10,s6375,3619,Sponge: Tubular,,7
11,s6375,101,CCA (crustose coralline algae),Crustose coralline algae,4
12,s6375,113,Porites astreoides,Porites astreoides,4
13,s6375,8080,Bleached Siderastrea siderea,,4
14,s6375,105,Dead coral,Dead coral,3
15,s6375,147,Encrusting sponge,Sponge,3
16,s6375,8075,Bleached Montastrea cavernosa,,2
17,s6375,6095,Sponge: globular,,1
18,s6375,4145,Unidentified,Unknown,1
19,s6375,4917,Bleached Colpophyllia natans,,1
20,s6375,1191,Rope sponge,Sponge,1
21,s6375,2659,Orbicella,Orbicella,1
0,s6376,3175,Coral:Rock,,211
1,s6376,84,Sand,Sand,96
2,s6376,1772,Colpophyllia natans,Colpophyllia natans,38
3,s6376,82,Turf algae,Turf algae,36
4,s6376,4777,Pebble / gravel: Biologenic: Coral rubble,,20
5,s6376,4918,Bleached Pseudodiploria strigosa,,19
6,s6376,101,CCA (crustose coralline algae),Crustose coralline algae,14
7,s6376,3619,Sponge: Tubular,,14
8,s6376,1374,Pseudodiploria strigosa,Pseudodiploria strigosa,13
9,s6376,395,Pseudodiploria,,12
10,s6376,6042,Montastrea cavernosa,Montastraea cavernosa,12
11,s6376,1381,Erythropodium caribaeorum,Erythropodium caribaeorum,4
12,s6376,8449,Sand and dead coral,,4
13,s6376,113,Porites astreoides,Porites astreoides,4
14,s6376,4917,Bleached Colpophyllia natans,,4
15,s6376,147,Encrusting sponge,Sponge,4
16,s6376,1368,Orbicella annularis,Orbicella annularis,4
17,s6376,9331,Millepora sp.,,2
18,s6376,342,Echinoderms: sea urchin,Sea urchin,2
19,s6376,4145,Unidentified,Unknown,2
20,s6376,4914,Bleached Orbicella annularis,,1
21,s6376,111,Siderastrea siderea,Siderastrea siderea,1
22,s6376,105,Dead coral,Dead coral,1
23,s6376,4015,Polychaeta,Other invertebrates,1
24,s6376,8075,Bleached Montastrea cavernosa,,1
0,s6377,3175,Coral:Rock,,225
1,s6377,4777,Pebble / gravel: Biologenic: Coral rubble,,80
2,s6377,84,Sand,Sand,45
3,s6377,1772,Colpophyllia natans,Colpophyllia natans,29
4,s6377,82,Turf algae,Turf algae,16
5,s6377,147,Encrusting sponge,Sponge,13
6,s6377,6042,Montastrea cavernosa,Montastraea cavernosa,13
7,s6377,101,CCA (crustose coralline algae),Crustose coralline algae,13
8,s6377,1369,Orbicella faveolata,Orbicella faveolata,9
9,s6377,1742,Millepora alcicornis,Millepora alcicornis,8
10,s6377,4918,Bleached Pseudodiploria strigosa,,8
11,s6377,4917,Bleached Colpophyllia natans,,7
12,s6377,1381,Erythropodium caribaeorum,Erythropodium caribaeorum,7
13,s6377,3619,Sponge: Tubular,,5
14,s6377,1368,Orbicella annularis,Orbicella annularis,4
15,s6377,342,Echinoderms: sea urchin,Sea urchin,4
16,s6377,113,Porites astreoides,Porites astreoides,4
17,s6377,1374,Pseudodiploria strigosa,Pseudodiploria strigosa,3
18,s6377,8075,Bleached Montastrea cavernosa,,3
19,s6377,6809,Bleached Millepora alcicornis,,3
20,s6377,4015,Polychaeta,Other invertebrates,3
21,s6377,6095,Sponge: globular,,3
22,s6377,2659,Orbicella,Orbicella,2
23,s6377,105,Dead coral,Dead coral,2
24,s6377,9338,Siderastrea sp. -Bleached,,2
25,s6377,111,Siderastrea siderea,Siderastrea siderea,2
26,s6377,395,Pseudodiploria,,2
27,s6377,9331,Millepora sp.,,2
28,s6377,1771,Colpophyllia breviserialis,Colpophyllia,1
29,s6377,4276,Eudistoma obscuratum,,1
30,s6377,1191,Rope sponge,Sponge,1
0,s6391,84,Sand,Sand,2219
1,s6391,80,Soft Coral,Soft coral,1402
2,s6391,101,CCA (crustose coralline algae),Crustose coralline algae,504
3,s6391,515,Rock,Rock,449
4,s6391,239,Hard Coral (encrusting),Hard coral,291
5,s6391,1457,Rubble,Rubble,169
6,s6391,102,Sponge,Sponge,145
7,s6391,236,Hard Coral (submassive),Hard coral,120
8,s6391,237,Hard Coral (massive),Hard coral,117
9,s6391,242,Hard Coral (branching),Hard coral,116
10,s6391,3123,Others,Other,40
11,s6391,238,Hard Coral (foliose),Hard coral,36
12,s6391,3459,Hard Coral Tabulate,Hard coral,12
13,s6391,105,Dead coral,Dead coral,5
0,s6405,1348,CRED-Turf growing on hard substrate,Turf algae,28689
1,s6405,1347,CRED-Sand,Sand,2999
2,s6405,1340,CRED-CCA growing on hard substrate,Crustose coralline algae,2118
3,s6405,1306,CRED-Porites spp_massive,Porites,1296
4,s6405,1333,CRED-Microdictyon spp,Microdictyon,1178
5,s6405,1336,CRED-Peyssonnelia spp,Peyssonnelia,1041
6,s6405,1331,CRED-Halimeda spp,Halimeda,680
7,s6405,1353,CRED-Shadow,Other,520
8,s6405,1337,CRED-Encrusting macroalgae,Macroalgae,518
9,s6405,1349,CRED-Turf growing on rubble,Turf algae,398
10,s6405,1294,CRED-Montipora spp_encrusting,Montipora,391
11,s6405,1307,CRED-Porites spp_encrusting,Porites,375
12,s6405,1345,CRED-Hard substrate,Bare substrate,363
13,s6405,1338,CRED-Upright macroalgae,Macroalgae,360
14,s6405,1304,CRED-Pocillopora spp,Pocillopora,240
15,s6405,1330,CRED-Dictyosphaeria spp,Dictyosphaeria,188
16,s6405,1344,CRED-Fine sediment,Bare substrate,167
17,s6405,1305,CRED-Porites spp_branching,Porites,150
18,s6405,1325,CRED-Red macroalgae,Macroalgae,125
19,s6405,1308,CRED-Porites spp_foliose,Porites,97
20,s6405,1327,CRED-Blue-green macroalga,Macroalgae,89
21,s6405,1350,CRED-Mobile fauna,Other invertebrates,67
22,s6405,1269,CRED-Acropora spp_branching,Acropora,55
23,s6405,1323,CRED-Green macroalgae,Macroalgae,44
24,s6405,1270,CRED-Acropora spp_tabulate,Acropora,32
25,s6405,1295,CRED-Montipora spp_foliose,Montipora,23
26,s6405,1293,CRED-Montipora spp_branching,Montipora,17
27,s6405,1354,CRED-Unclassified/Unknown,Unknown,16
28,s6405,1328,CRED-Caulerpa spp,Caulerpa,15
29,s6405,1341,CRED-CCA growing on rubble,Crustose coralline algae,11
30,s6405,1322,CRED-Zoanthid,Zoanthid,10
31,s6405,1346,CRED-Rubble substrate,Rubble,7
32,s6405,1321,CRED-Unclassified sessile invertebrate,Other invertebrates,6
33,s6405,1355,CRED-Asparagopsis spp,Asparagopsis,5
34,s6405,1352,CRED-Wand,Other,5
35,s6405,1324,CRED-Brown macroalgae,Macroalgae,4
36,s6405,1264,CRED-Encrusting hard coral,Acropora,4
37,s6405,1329,CRED-Dictyopteris/Dictyota spp,Dictyotaceae,3
38,s6405,1335,CRED-Padina spp,Padina,3
39,s6405,1287,CRED-Leptastrea spp,Leptastrea,2
40,s6405,1319,CRED-Sponge,Sponge,2
41,s6405,1351,CRED-Tape,Other,2
42,s6405,1288,CRED-Leptoseris spp,Leptoseris,2
43,s6405,1334,CRED-Neomeris spp,Neomeris,1
44,s6405,1300,CRED-Pavona spp_encrusting,Pavona,1
45,s6405,1299,CRED-Pavona spp_massive,Pavona,1
0,s6426,147,Encrusting sponge,Sponge,457
1,s6426,2237,Biofilm,Other,152
2,s6426,9404,Lumpy Overgrowing Sponge,,35
3,s6426,5267,Millepora_encrusting,,12
4,s6426,80,Soft Coral,Soft coral,7
5,s6426,456,Hydroid,Hydroid,7
6,s6426,382,Eusmilia fastigiata,Eusmilia fastigiata,6
7,s6426,8004,Sea Rod,,6
8,s6426,82,Turf algae,Turf algae,6
9,s6426,1647,Unknown,Unknown,5
10,s6426,1980,Padina spp.,Padina,5
11,s6426,113,Porites astreoides,Porites astreoides,4
12,s6426,1979,Lobophora spp.,Lobophora,3
13,s6426,101,CCA (crustose coralline algae),Crustose coralline algae,3
14,s6426,1773,Dendrogyra cylindrus,Dendrogyra cylindrus,3
15,s6426,2872,Macroalgae: Laminate: red: peysonnelia,,3
16,s6426,1378,Stephanocoenia intersepta,Stephanocoenia intersepta,2
17,s6426,1788,Porites porites,Porites porites,1
18,s6426,2135,Ball Sponge,,1
19,s6426,503,Dictyota,Dictyota,1
20,s6426,7487,Metal,,1
0,s6436,84,Sand,Sand,150
1,s6436,94,Seagrass,Seagrass,9
2,s6436,92,Algae,Macroalgae,1
0,s6437,84,Sand,Sand,143
1,s6437,94,Seagrass,Seagrass,33
2,s6437,92,Algae,Macroalgae,4
0,s6444,1858,Thalassia,,198
1,s6444,84,Sand,Sand,42
2,s6444,107,Transect hardware,Other,32
3,s6444,105,Dead coral,Dead coral,13
4,s6444,3210,Zooanthid,Zoanthid,7
5,s6444,1413,Porites (branching),Porites,3
6,s6444,3081,Echinometra viridis,,1
7,s6444,274,Sponges: Massive forms: Mound,,1
8,s6444,2476,Penicillus spp.,Penicillus,1
0,s6447,1647,Unknown,Unknown,20574
1,s6447,461,Water,Other,15497
2,s6447,82,Turf algae,Turf algae,11107
3,s6447,59,Acropora,Acropora,9664
4,s6447,101,CCA (crustose coralline algae),Crustose coralline algae,4839
5,s6447,74,Porites,Porites,4701
6,s6447,175,Other hard coral,Hard coral,3393
7,s6447,2485,Bleached Acropora,Bleached coral,1479
8,s6447,460,Fish,Other,803
9,s6447,119,Bleached Hard Coral,Bleached coral,770
10,s6447,73,Pocillopora,Pocillopora,593
11,s6447,403,Halimeda,Halimeda,321
12,s6447,2490,Bleached Pocillopora,Bleached coral,248
13,s6447,81,Macroalgae,Macroalgae,243
14,s6447,80,Soft Coral,Soft coral,232
15,s6447,84,Sand,Sand,200
16,s6447,102,Sponge,Sponge,168
17,s6447,216,Bleached Porites,Bleached coral,68
18,s6447,982,Other invertebrate,Other invertebrates,39
19,s6447,105,Dead coral,Dead coral,23
20,s6447,4706,Diver,,6
21,s6447,9225,fluorescent hard coral,,6
22,s6447,8880,Fluorescent Acropora,,5
23,s6447,9307,Fungia - fluorescent,,5
24,s6447,1453,Other Algae,Macroalgae,4
25,s6447,2543,Cyanobacteria,Cyanobacteria,4
26,s6447,4460,bleached cca,,2
27,s6447,5932,Soft coral_bleached,,2
28,s6447,94,Seagrass,Seagrass,2
29,s6447,515,Rock,Rock,1
30,s6447,8819,Pocillopora fluorescence,,1
0,s6453,4284,Cement,,3501
1,s6453,463,Turf and sand,Turf algae,3346
2,s6453,82,Turf algae,Turf algae,3327
3,s6453,6071,Dictyota pulchella,,842
4,s6453,101,CCA (crustose coralline algae),Crustose coralline algae,554
5,s6453,138,Lobophora,Lobophora,412
6,s6453,102,Sponge,Sponge,267
7,s6453,2543,Cyanobacteria,Cyanobacteria,228
8,s6453,532,Peyssonnelia,Peyssonnelid algae,122
9,s6453,10671,Unidentified shaded,,105
10,s6453,79,Millepora,Millepora,82
11,s6453,403,Halimeda,Halimeda,76
12,s6453,4145,Unidentified,Unknown,29
13,s6453,6037,Tripneustes ventricosus,,22
14,s6453,418,Neomeris,Neomeris,18
15,s6453,428,Padina,Padina,8
16,s6453,687,Unidentified algae,,6
17,s6453,456,Hydroid,Hydroid,6
18,s6453,4183,Molluscs: Gastropods: Shelled,,5
19,s6453,523,Shell/ Shell Hash,Other,3
20,s6453,2659,Orbicella,Orbicella,1
0,s6462,82,Turf algae,Turf algae,322
1,s6462,403,Halimeda,Halimeda,39
2,s6462,2543,Cyanobacteria,Cyanobacteria,32
3,s6462,84,Sand,Sand,29
4,s6462,2168,Sponge Other,Sponge,16
5,s6462,4936,Tape_TWS,Other,9
6,s6462,6173,Zoanthus sociatus_,,6
7,s6462,1742,Millepora alcicornis,Millepora alcicornis,6
8,s6462,101,CCA (crustose coralline algae),Crustose coralline algae,5
9,s6462,474,Siderastrea,Siderastrea,4
10,s6462,6238,protopalythoa variabilis,,3
11,s6462,429,Sargassum,Sargassum,3
12,s6462,3259,Neospongodes atlantica,,3
13,s6462,3535,Palythoa caribaeorum,Palythoa caribaeorum,2
14,s6462,1647,Unknown,Unknown,1
0,s6470,9753,Bottom with some DOM,,1293
1,s6470,9726,Stone with substrate,,733
2,s6470,84,Sand,Sand,635
3,s6470,3369,Pebbles,,361
4,s6470,813,sandy mud,Silt,259
5,s6470,9725,Fedtemoeg,,237
6,s6470,3039,Branched algae,,191
7,s6470,642,Algae (filamentous),Macroalgae,125
8,s6470,9728,bare boulder rock,,99
9,s6470,9729,leafy makroalgae,,63
10,s6470,646,Leathery Macrophytes,,38
11,s6470,9727,Sandworm leftovers,,16
0,s6477,82,Turf algae,Turf algae,50180
1,s6477,84,Sand,Sand,14075
2,s6477,403,Halimeda,Halimeda,2421
3,s6477,73,Pocillopora,Pocillopora,1616
4,s6477,2543,Cyanobacteria,Cyanobacteria,1524
5,s6477,1124,Out of focus,,974
6,s6477,74,Porites,Porites,755
7,s6477,124,Broken coral rubble,Rubble,337
8,s6477,222,Shadow,Other,306
9,s6477,428,Padina,Padina,181
10,s6477,503,Dictyota,Dictyota,47
11,s6477,2546,Other,Other,43
12,s6477,427,Acanthophora spicifera,Acanthophora spicifera,17
13,s6477,3591,Unknown macroalgae,Macroalgae,16
14,s6477,101,CCA (crustose coralline algae),Crustose coralline algae,14
15,s6477,145,Sea cucumber,Sea cucumber,9
16,s6477,102,Sponge,Sponge,9
17,s6477,6694,Sea Urchin,,7
18,s6477,434,Gracilaria salicornia,Gracilaria salicornia,5
19,s6477,1647,Unknown,Unknown,4
0,s648,124,Broken coral rubble,Rubble,1795
1,s648,105,Dead coral,Dead coral,481
2,s648,1913,Turf  algae,Turf algae,414
3,s648,84,Sand,Sand,236
4,s648,428,Padina,Padina,89
5,s648,1827,TAPE,Other,74
6,s648,635,Dead coral with algae,Dead coral,68
7,s648,89,Porites lobata,Porites lobata,64
8,s648,141,Crustose coralline algae,Crustose coralline algae,59
9,s648,2214,Porites lobata algal overgrowth,,20
10,s648,444,Porites compressa,Porites compressa,14
11,s648,434,Gracilaria salicornia,Gracilaria salicornia,12
12,s648,2182,Montipora capitata algal overgrowth,Montipora capitata,8
13,s648,403,Halimeda,Halimeda,8
14,s648,1041,Dictyosphaeria cavernosa,Dictyosphaeria,6
15,s648,2217,Porites lobata bleached,Bleached coral,5
16,s648,638,Trash,Other,5
17,s648,145,Sea cucumber,Sea cucumber,3
18,s648,438,Montipora capitata,Montipora capitata,3
19,s648,81,Macroalgae,Macroalgae,2
20,s648,2209,Bleached Porites compressa,Bleached coral,2
21,s648,2192,Montipora patula tissue loss,,1
22,s648,2208,Porites compressa tissue loss,,1
23,s648,2189,Montipora flabellata algal overgrowth,,1
24,s648,2185,Montipora capitata bleached,Bleached coral,1
25,s648,460,Fish,Other,1
26,s648,342,Echinoderms: sea urchin,Sea urchin,1
27,s648,2184,Montipora capitata tissue loss,,1
0,s6486,6911,Not coral,,696
1,s6486,70,Montipora,Montipora,105
2,s6486,74,Porites,Porites,78
3,s6486,73,Pocillopora,Pocillopora,21
0,s6487,82,Turf algae,Turf algae,44951
1,s6487,89,Porites lobata,Porites lobata,7557
2,s6487,84,Sand,Sand,6234
3,s6487,444,Porites compressa,Porites compressa,6031
