source_label_class_name,source_dataset_source,target_label_class_name,target_dataset_source,kingdom,phylum,order,family,genus,species,round,foliose,phaceloid,encrusting,brain,oval,branching,submassive,corymbose,massive,free_living,tubular,cup_coral,plating,external_polyps,columnar,solitary,arborescent,meandroid,tabular,lobed_brain,bushy,fleshy,digitate,dead,bleached,algae,background,anthropogenic,trash,transect,macroalgae,dark,class,human,sand,hard_substrate
siderastrea radians,coralnet,siderastrea radians,mermaid,animalia,cnidaria,scleractinia,siderastreidae,siderastrea,siderastrea_radians,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,TRUE,not_given,TRUE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
hydrozoa,coralnet,hydrozoa,mermaid,animalia,cnidaria,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hydrozoa,FALSE,FALSE,FALSE
blue-green algae,coralnet,algae covered substrate,coralscapes_v2,none,none,none,none,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,none,FALSE,FALSE,FALSE
rope sponge,coralnet,sponge,coralscapes_v2,animalia,porifera,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE
green diplosoma,coralnet,diplosoma,mermaid,animalia,chordata,aplousobranchia,didemnidae,diplosoma,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ascidiacea,FALSE,FALSE,FALSE
cred-phymastrea spp,coralnet,favites,mermaid,animalia,cnidaria,scleractinia,merulinidae,favites,not_given,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
eusmilia fastigiata,coralnet,eusmilia fastigiata,mermaid,animalia,cnidaria,scleractinia,meandrinidae,eusmilia,eusmilia_fastigiata,FALSE,FALSE,TRUE,not_given,not_given,FALSE,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
heliopora coerulea,coralnet,heliopora coerulea,mermaid,animalia,cnidaria,scleralcyonacea,helioporidae,heliopora,heliopora_coerulea,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,octocorallia,FALSE,FALSE,FALSE
"green algae, unidentified",coralnet,algae covered substrate,coralscapes_v2,none,none,none,none,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,none,FALSE,FALSE,FALSE
crep-t3a amansia spp,coralnet,amansia,mermaid,not_given,rhodophyta,ceramiales,rhodomelaceae,amansia,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,florideophyceae,FALSE,FALSE,FALSE
sargassum spp.,coralnet,sargassum,mermaid,not_given,ochrophyta,fucales,sargassaceae,sargassum,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,phaeophyceae,FALSE,FALSE,FALSE
hard coral plate,coralnet,thin plate/encrusting coral alive,coralscapes_v2,animalia,cnidaria,scleractinia,not_given,not_given,not_given,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
cred-acanthastrea spp,coralnet,acanthastrea,mermaid,animalia,cnidaria,scleractinia,lobophylliidae,acanthastrea,not_given,FALSE,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
cred-echinophyllia spp,coralnet,echinophyllia,mermaid,animalia,cnidaria,scleractinia,lobophylliidae,echinophyllia,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
bleached porites compressa,coralnet,,,animalia,cnidaria,scleractinia,poritidae,porites,porites_compressa,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,TRUE,TRUE,not_given,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,TRUE,FALSE,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
sandy_substrate,coralnet,sand,coralscapes_v2,none,none,none,none,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,TRUE,FALSE
agaricia spp.,coralnet,agaricia,mermaid,animalia,cnidaria,scleractinia,agariciidae,agaricia,not_given,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
holothuria,coralnet,holothuria,mermaid,animalia,echinodermata,holothuriida,holothuriidae,holothuria,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,holothuroidea,FALSE,FALSE,FALSE
lyngbya spp.,coralnet,lyngbya,mermaid,bacillati,cyanobacteriota,oscillatoriales,oscillatoriaceae,lyngbya,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cyanophyceae,FALSE,FALSE,FALSE
echinoderms: sea urchin: regular urchins,coralnet,sea urchin,coralscapes_v2,animalia,echinodermata,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,echinoidea,FALSE,FALSE,FALSE
cyanobacteria smothering dead coral,coralnet,cyanobacteria,mermaid,bacillati,cyanobacteriota,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE
macroalgae: laminate,coralnet,macroalgae,mermaid,none,none,none,none,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,none,FALSE,FALSE,FALSE
cred-anemone,coralnet,anemone,coralscapes_v2,animalia,cnidaria,actiniaria,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
dichocoenia stokesi,coralnet,dichocoenia stokesii,mermaid,animalia,cnidaria,scleractinia,meandrinidae,dichocoenia,dichocoenia_stokesii,FALSE,FALSE,not_given,not_given,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
cred-leptoseris spp,coralnet,leptoseris,mermaid,animalia,cnidaria,scleractinia,agariciidae,leptoseris,not_given,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
discosoma,coralnet,discosoma,mermaid,animalia,cnidaria,corallimorpharia,discosomidae,discosoma,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
tubastrea,coralnet,tubastraea,mermaid,animalia,cnidaria,scleractinia,dendrophylliidae,tubastraea,not_given,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
coscinaraea,coralnet,coscinaraea,mermaid,animalia,cnidaria,scleractinia,coscinaraeidae,coscinaraea,not_given,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
herpolitha,coralnet,herpolitha,mermaid,animalia,cnidaria,scleractinia,fungiidae,herpolitha,not_given,FALSE,not_given,FALSE,not_given,not_given,TRUE,FALSE,not_given,FALSE,not_given,TRUE,FALSE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
sponges: erect forms,coralnet,sponge,coralscapes_v2,animalia,porifera,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE
udotea spp.,coralnet,udotea,mermaid,plantae,chlorophyta,bryopsidales,udoteaceae,udotea,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ulvophyceae,FALSE,FALSE,FALSE
bleached acropora branching,coralnet,acropora bleached,coralscapes_v2,animalia,cnidaria,scleractinia,acroporidae,acropora,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
dictyosphaeria cavernosa,coralnet,,,plantae,chlorophyta,cladophorales,siphonocladaceae,dictyosphaeria,dictyosphaeria_cavernosa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ulvophyceae,FALSE,FALSE,FALSE
sponge (massive),coralnet,sponge,coralscapes_v2,animalia,porifera,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE
mussismilia hispida,coralnet,,,animalia,cnidaria,scleractinia,mussidae,mussismilia,mussismilia_hispida,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,TRUE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
kappaphycus sp.,coralnet,,,not_given,rhodophyta,gigartinales,solieriaceae,kappaphycus,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,florideophyceae,FALSE,FALSE,FALSE
mussismilia braziliensis,coralnet,,,animalia,cnidaria,scleractinia,mussidae,mussismilia,mussismilia_braziliensis,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,TRUE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
ascidiacea,coralnet,ascidian,mermaid,animalia,chordata,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ascidiacea,FALSE,FALSE,FALSE
pavona duerdeni,coralnet,pavona duerdeni,mermaid,animalia,cnidaria,scleractinia,agariciidae,pavona,pavona_duerdeni,FALSE,not_given,FALSE,not_given,not_given,FALSE,not_given,not_given,not_given,TRUE,FALSE,FALSE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,not_given,not_given,FALSE,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
mussismilia harttii,coralnet,,,animalia,cnidaria,scleractinia,mussidae,mussismilia,mussismilia_harttii,FALSE,FALSE,TRUE,not_given,not_given,FALSE,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
sea cucumber,coralnet,sea cucumber,coralscapes_v2,animalia,echinodermata,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,holothuroidea,FALSE,FALSE,FALSE
acropora (encrusting),coralnet,acropora alive,coralscapes_v2,animalia,cnidaria,scleractinia,acroporidae,acropora,not_given,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
bleached branching coral,coralnet,branching coral bleached,coralscapes_v2,animalia,cnidaria,scleractinia,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,not_given,TRUE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
bleached hard coral encrusting,coralnet,,,animalia,cnidaria,scleractinia,not_given,not_given,not_given,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,not_given,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
neomeris,coralnet,neomeris,mermaid,plantae,chlorophyta,dasycladales,dasycladaceae,neomeris,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ulvophyceae,FALSE,FALSE,FALSE
cred-columnar hard coral,coralnet,hard coral alive,coralscapes_v2,animalia,cnidaria,scleractinia,not_given,not_given,not_given,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,FALSE,TRUE,FALSE,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
agaricia lamarcki,coralnet,agaricia lamarcki,mermaid,animalia,cnidaria,scleractinia,agariciidae,agaricia,agaricia_lamarcki,FALSE,not_given,FALSE,TRUE,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
montastrea cavernosa,coralnet,montastraea cavernosa,mermaid,animalia,cnidaria,scleractinia,montastraeidae,montastraea,montastraea_cavernosa,not_given,not_given,FALSE,not_given,not_given,not_given,not_given,not_given,FALSE,TRUE,not_given,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,FALSE,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
muriceopsis spp.,coralnet,,,animalia,cnidaria,malacalcyonacea,plexauridae,muriceopsis,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,octocorallia,FALSE,FALSE,FALSE
other soft coral,coralnet,soft coral (malacalcyonacea) alive,coralscapes_v2,animalia,cnidaria,malacalcyonacea,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,octocorallia,FALSE,FALSE,FALSE
antipatharia,coralnet,antipatharia,mermaid,animalia,cnidaria,antipatharia,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
dasya sp,coralnet,,,plantae,rhodophyta,ceramiales,delesseriaceae,dasya,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,florideophyceae,FALSE,FALSE,FALSE
hard coral corymbose,coralnet,hard coral alive,coralscapes_v2,animalia,cnidaria,scleractinia,not_given,not_given,not_given,not_given,FALSE,FALSE,not_given,not_given,not_given,not_given,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,not_given,FALSE,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
macroalgae: globose / saccate,coralnet,macroalgae,mermaid,none,none,none,none,none,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,TRUE,FALSE,none,FALSE,FALSE,FALSE
bleached pocillopora meandrina,coralnet,,,animalia,cnidaria,scleractinia,pocilloporidae,pocillopora,pocillopora_meandrina,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
cred-pavona spp_foliose,coralnet,pavona alive,coralscapes_v2,animalia,cnidaria,scleractinia,agariciidae,pavona,not_given,FALSE,TRUE,FALSE,not_given,not_given,FALSE,not_given,not_given,FALSE,not_given,FALSE,FALSE,FALSE,TRUE,FALSE,not_given,FALSE,FALSE,not_given,not_given,FALSE,FALSE,FALSE,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,hexacorallia,FALSE,FALSE,FALSE
nephthya,coralnet,nephtheidae,mermaid,animalia,cnidaria,malacalcyonacea,nephtheidae,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,octocorallia,FALSE,FALSE,FALSE
briareum asbestinum,coralnet,,,animalia,cnidaria,scleralcyonacea,briareidae,briareum,briareum_asbestinum,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,not_given,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,octocorallia,FALSE,FALSE,FALSE
dictyosphaeria versluysii,coralnet,,,plantae,chlorophyta,cladophorales,siphonocladaceae,dictyosphaeria,dictyosphaeria_versluysii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ulvophyceae,FALSE,FALSE,FALSE
